internal_id	source_id	source_header	safe_id	source_type	sequence_sha256	has_internal_stop	contig	start	end	strand	gene_id	transcript_id	final_output_id
IRN_007634	gnl|WGS:ZZZZ|Megafenestra_005477-P1	gnl|WGS:ZZZZ|Megafenestra_005477-P1 transforming growth factor-beta-induced protein ig-h3-like	IRN_007634	protein_fasta	e95720756ab4a21dd2f15cf07d8f4bce3ca3fc074375260c7bfce142aad05fbc	false							
IRN_007635	gnl|WGS:ZZZZ|Megafenestra_005478-P1	gnl|WGS:ZZZZ|Megafenestra_005478-P1 EF-hand domain-containing protein D1-like	IRN_007635	protein_fasta	e876e199650377c1cc47099434472d6ab64c265b66470c2620098075c35c7056	false							
IRN_007636	gnl|WGS:ZZZZ|Megafenestra_005480-P1	gnl|WGS:ZZZZ|Megafenestra_005480-P1 uncharacterized protein Megafenestra_005480	IRN_007636	protein_fasta	84f43bd96253519864bc98b9dff847d1037236df73c4e7066756571add4c79a4	false							
IRN_007637	gnl|WGS:ZZZZ|Megafenestra_005481-P1	gnl|WGS:ZZZZ|Megafenestra_005481-P1 BTB/POZ domain-containing protein Rnb	IRN_007637	protein_fasta	1107c55fd20a4a7c7914d7fce294c9b10c1b094c62c324c4ff8c9a48378965b4	false							
IRN_007638	gnl|WGS:ZZZZ|Megafenestra_005482-P1	gnl|WGS:ZZZZ|Megafenestra_005482-P1 serine palmitoyltransferase subunit I	IRN_007638	protein_fasta	8bd0c2e9d8b6a6ae4cd1f2af379e2309a70b600805b08d41aac21fc6923a5536	false							
IRN_007639	gnl|WGS:ZZZZ|Megafenestra_005483-P1	gnl|WGS:ZZZZ|Megafenestra_005483-P1 cationic amino acid transporter 2-like	IRN_007639	protein_fasta	b181bbddd65cd0331bf81abc03a79407aed04d0cddfccacac47e4f964e7a5ba6	false							
IRN_007640	gnl|WGS:ZZZZ|Megafenestra_005484-P1	gnl|WGS:ZZZZ|Megafenestra_005484-P1 dead-box helicase Rs1	IRN_007640	protein_fasta	c245c496a59ce29a2fd41761a1f083d951b1dff4e1692df5af172d85c743c44a	false							
IRN_007641	gnl|WGS:ZZZZ|Megafenestra_005486-P1	gnl|WGS:ZZZZ|Megafenestra_005486-P1 E3 ubiquitin-protein ligase neur	IRN_007641	protein_fasta	d1246cf98b29e360ca5186a16cacb9c8223cdb33afcf514ec66a7a96258e523f	false							
IRN_007642	gnl|WGS:ZZZZ|Megafenestra_005487-P1	gnl|WGS:ZZZZ|Megafenestra_005487-P1 uncharacterized protein Megafenestra_005487, partial	IRN_007642	protein_fasta	82a1152c19c82cfa83197158a1d0931c29e27e4691320be8317784c8e77eda0e	false							
IRN_007643	gnl|WGS:ZZZZ|Megafenestra_005488-P1	gnl|WGS:ZZZZ|Megafenestra_005488-P1 nuclear pore complex protein Nup93-like	IRN_007643	protein_fasta	576356f886e299710502690a0f5929439d2142844b47cbf1a163e29db389c28a	false							
IRN_007644	gnl|WGS:ZZZZ|Megafenestra_005489-P1	gnl|WGS:ZZZZ|Megafenestra_005489-P1 oligosaccharyltransferase subunit 5 kud	IRN_007644	protein_fasta	c9a96083f5eaf636bfd05c70d9608f743b9a1915d6ae4e10bdad065794d95828	false							
IRN_007645	gnl|WGS:ZZZZ|Megafenestra_005490-P1	gnl|WGS:ZZZZ|Megafenestra_005490-P1 dynein axonemal light chain 4	IRN_007645	protein_fasta	8f1b9bdb93c5d0df9fa7613b98cca5042c3b0f50e871d9238fc13a0b34625e90	false							
IRN_007646	gnl|WGS:ZZZZ|Megafenestra_005492-P1	gnl|WGS:ZZZZ|Megafenestra_005492-P1 cold shock domain-containing protein CG9705	IRN_007646	protein_fasta	1d9a305663daedfd363f230fca5ae4f8780a2dbb627b690a55294c49e170b88c	false							
IRN_007647	gnl|WGS:ZZZZ|Megafenestra_005493-P1	gnl|WGS:ZZZZ|Megafenestra_005493-P1 Bardet-Biedl syndrome 9	IRN_007647	protein_fasta	350c94c4b7adc296e2c0e716fc4d3d686ea666240084e924a16cbe51ff8acd46	false							
IRN_007648	gnl|WGS:ZZZZ|Megafenestra_005494-P1	gnl|WGS:ZZZZ|Megafenestra_005494-P1 uncharacterized protein Megafenestra_005494	IRN_007648	protein_fasta	28b6a1ccf05c75eea2ed0faaf00a6364a5aac19ea70d3d7fcf93847f8e9878f8	false							
IRN_007649	gnl|WGS:ZZZZ|Megafenestra_005495-P1	gnl|WGS:ZZZZ|Megafenestra_005495-P1 electroneutral sodium bicarbonate exchanger 1-like	IRN_007649	protein_fasta	29e9605f96b4bfaf55a300ae0bb2dfc2cbb907bec1e57300220ac26feeca5398	false							
IRN_007650	gnl|WGS:ZZZZ|Megafenestra_005496-P1	gnl|WGS:ZZZZ|Megafenestra_005496-P1 pyridoxal phosphate phosphatase PHOSPHO2-like	IRN_007650	protein_fasta	5181cd2bd420e632417407d809a3985fa87f23bba9f3f7344115aeab02025a49	false							
IRN_007651	gnl|WGS:ZZZZ|Megafenestra_005497-P1	gnl|WGS:ZZZZ|Megafenestra_005497-P1 na[+]-driven anion exchanger 1	IRN_007651	protein_fasta	a62c4ee4ea216b5aa176612b2ce335e974a0a34be646b10b2b663c9e8851b57c	false							
IRN_007652	gnl|WGS:ZZZZ|Megafenestra_005498-P1	gnl|WGS:ZZZZ|Megafenestra_005498-P1 carbonic anhydrase 2-like	IRN_007652	protein_fasta	7f24257372bd94ad6e6cf33fe5d82cfe2e98f0d6b7f645b8ec5eb94a278ec1e5	false							
IRN_007653	gnl|WGS:ZZZZ|Megafenestra_005499-P1	gnl|WGS:ZZZZ|Megafenestra_005499-P1 uncharacterized protein Megafenestra_005499	IRN_007653	protein_fasta	c3fbeef4039c25fed046e011656a1f52d022d7e37ee9c5d73126cd22d003ce72	false							
IRN_007654	gnl|WGS:ZZZZ|Megafenestra_005500-P1	gnl|WGS:ZZZZ|Megafenestra_005500-P1 coiled	IRN_007654	protein_fasta	eb153465f7e326a7c7c44f1fd2a4f8af2a8f8f062ae487e2dd8e0aa7dfd1e2d8	false							
IRN_007655	gnl|WGS:ZZZZ|Megafenestra_005501-P1	gnl|WGS:ZZZZ|Megafenestra_005501-P1 mitochondrial import inner membrane translocase subunit Tim21	IRN_007655	protein_fasta	f62023b10db285f58243e26b26712d6ff62908761cfdf44a83fc2685df7b7337	false							
IRN_007656	gnl|WGS:ZZZZ|Megafenestra_005503-P1	gnl|WGS:ZZZZ|Megafenestra_005503-P1 glutamate receptor ionotropic, delta-1-like	IRN_007656	protein_fasta	5a51f5967618977303a0a1c3915d85bd7f36dcbdcb239bbfb305312fefc5842c	false							
IRN_007657	gnl|WGS:ZZZZ|Megafenestra_005504-P1	gnl|WGS:ZZZZ|Megafenestra_005504-P1 glutamate receptor ionotropic, delta-1-like	IRN_007657	protein_fasta	80ff72b9ac7e9a4af6f1b3b6a94f82a143c3fedb39ed67e0f54aa367aa99b071	false							
IRN_007658	gnl|WGS:ZZZZ|Megafenestra_005505-P1	gnl|WGS:ZZZZ|Megafenestra_005505-P1 troponin T, skeletal muscle	IRN_007658	protein_fasta	a4ce9103959fcad630aca9a2a0bd378a73f0466fd22d74150435e6006e822c1d	false							
IRN_007659	gnl|WGS:ZZZZ|Megafenestra_005506-P1	gnl|WGS:ZZZZ|Megafenestra_005506-P1 zinc transporter 77C	IRN_007659	protein_fasta	2498a508afa6250921a57c4a2fb9ec8481727e16cb8493e0651603832d8463ca	false							
IRN_007660	gnl|WGS:ZZZZ|Megafenestra_005507-P1	gnl|WGS:ZZZZ|Megafenestra_005507-P1 serendipity alpha	IRN_007660	protein_fasta	2afbf7fa9ed4b504954b3727f7596afddd3e1fedc4f3c954398ce23ef64ead4b	false							
IRN_007661	gnl|WGS:ZZZZ|Megafenestra_005508-P1	gnl|WGS:ZZZZ|Megafenestra_005508-P1 pyridoxal phosphate homeostasis protein	IRN_007661	protein_fasta	fd6a101538df5af0cf3ab108e211f2a3ad7f9ce2c6a804743b1eb9f8246f8955	false							
IRN_007662	gnl|WGS:ZZZZ|Megafenestra_005509-P1	gnl|WGS:ZZZZ|Megafenestra_005509-P1 uroporphyrinogen-III synthase-like	IRN_007662	protein_fasta	e04f06c96b4621271a4a51d847c42082fe4e88b14b9230e6b423511a835602fa	false							
IRN_007663	gnl|WGS:ZZZZ|Megafenestra_005510-P1	gnl|WGS:ZZZZ|Megafenestra_005510-P1 protein transport protein Sec23A-like	IRN_007663	protein_fasta	f61f6e5f903f6a940004fc1cc5c7c463ec7df2392e2207aadfc7525d0c708113	false							
IRN_007664	gnl|WGS:ZZZZ|Megafenestra_005511-P1	gnl|WGS:ZZZZ|Megafenestra_005511-P1 lipid droplet-regulating VLDL assembly factor AUP1-like	IRN_007664	protein_fasta	cfd75496ad4d25a383df9dc5e7c618708dc9015eae279d9a60e2808ec8b1a417	false							
IRN_007665	gnl|WGS:ZZZZ|Megafenestra_005512-P1	gnl|WGS:ZZZZ|Megafenestra_005512-P1 uncharacterized protein Megafenestra_005512	IRN_007665	protein_fasta	6a4eba4b49425d4d3ee3817421449e9866889631eb6325578cf004a3b856f7bd	false							
IRN_007666	gnl|WGS:ZZZZ|Megafenestra_005514-P1	gnl|WGS:ZZZZ|Megafenestra_005514-P1 dopamine receptor 1-like	IRN_007666	protein_fasta	a906fbc7987958b055ae3a4669740527c17c40f7a730cc0be74c819f0fdb7e71	false							
IRN_007667	gnl|WGS:ZZZZ|Megafenestra_005515-P1	gnl|WGS:ZZZZ|Megafenestra_005515-P1 ATP-dependent DNA helicase Q1-like	IRN_007667	protein_fasta	008c21f7c20846b6d4e126b428cf3b940046d46a808acf0d10fac43be465adc3	false							
IRN_007668	gnl|WGS:ZZZZ|Megafenestra_005516-P1	gnl|WGS:ZZZZ|Megafenestra_005516-P1 dystonin-like protein short stop, partial	IRN_007668	protein_fasta	29aad45654013ced3bf28b76f56ea24dbf02e55d01061b566a606de7a6d9633e	false							
IRN_007669	gnl|WGS:ZZZZ|Megafenestra_005517-P1	gnl|WGS:ZZZZ|Megafenestra_005517-P1 septin 2	IRN_007669	protein_fasta	eb5bd422378979bb6a04d7145600636759bc59c39c2d0fefa1e2a214be70b27f	false							
IRN_007670	gnl|WGS:ZZZZ|Megafenestra_005518-P1	gnl|WGS:ZZZZ|Megafenestra_005518-P1 USP6 N-terminal-like protein	IRN_007670	protein_fasta	a1ac9ccc7b056982ee66c6b296c6d335181863724392a32df2d10788f1c2a610	false							
IRN_007671	gnl|WGS:ZZZZ|Megafenestra_005519-P1	gnl|WGS:ZZZZ|Megafenestra_005519-P1 uncharacterized protein Megafenestra_005519	IRN_007671	protein_fasta	5428a0551c88fdfbf602cf441e81f629b725b65f83c19d8935f26b647e05ea71	false							
IRN_007672	gnl|WGS:ZZZZ|Megafenestra_005525-P1	gnl|WGS:ZZZZ|Megafenestra_005525-P1 rabankyrin-5	IRN_007672	protein_fasta	9d810fc462bf894b78bb7c025b6adb3017ad005edbb1a6ebd62c7c321d822571	false							
IRN_007673	gnl|WGS:ZZZZ|Megafenestra_005526-P1	gnl|WGS:ZZZZ|Megafenestra_005526-P1 endothelin-converting enzyme homolog	IRN_007673	protein_fasta	8117182ea11c0baba55764b77d691601100fa4b84a8375a84d7a14159eed1a03	false							
IRN_007674	gnl|WGS:ZZZZ|Megafenestra_005527-P1	gnl|WGS:ZZZZ|Megafenestra_005527-P1 neuralized-like protein 2	IRN_007674	protein_fasta	28b5a9278e1d90a14e61388d4bd434ad83d09ae33a4ed7b733f03e4ee5cb770e	false							
IRN_007675	gnl|WGS:ZZZZ|Megafenestra_005528-P1	gnl|WGS:ZZZZ|Megafenestra_005528-P1 uncharacterized protein Megafenestra_005528	IRN_007675	protein_fasta	fc2a0d511828737f20e95cc6ea10a55632749ad1043d2c493117a75a7f3bb845	false							
IRN_007676	gnl|WGS:ZZZZ|Megafenestra_005529-P1	gnl|WGS:ZZZZ|Megafenestra_005529-P1 prolyl 4-hydroxylase subunit alpha-1-like	IRN_007676	protein_fasta	fdc6e06d0ae989d0202e689ec954beb5819780fa9a0a47a48ce17f3128d0e29a	false							
IRN_007677	gnl|WGS:ZZZZ|Megafenestra_005530-P1	gnl|WGS:ZZZZ|Megafenestra_005530-P1 TBC1 domain family member 25	IRN_007677	protein_fasta	161711315185704dd7d80b726f7386a8474ada5e389a182d9e4927cb8d9ed056	false							
IRN_007678	gnl|WGS:ZZZZ|Megafenestra_005531-P1	gnl|WGS:ZZZZ|Megafenestra_005531-P1 ATP-binding cassette sub-family B member 10, mitochondrial	IRN_007678	protein_fasta	f6741299d20cd6075d2c1ecf03dbfdea682e73fbe535e75a553230b4f896e9f4	false							
IRN_007679	gnl|WGS:ZZZZ|Megafenestra_005532-P1	gnl|WGS:ZZZZ|Megafenestra_005532-P1 transmembrane protein fuseless	IRN_007679	protein_fasta	56e01d420196b0684c27dd114da11bbad4de161c92021b59655cc142b656297f	false							
IRN_007680	gnl|WGS:ZZZZ|Megafenestra_005533-P1	gnl|WGS:ZZZZ|Megafenestra_005533-P1 uncharacterized protein Megafenestra_005533	IRN_007680	protein_fasta	28972c2f76285b8a1fc93ef2338e6d0dedeb439dd2fac3b114e96169a19ccb96	false							
IRN_007681	gnl|WGS:ZZZZ|Megafenestra_005534-P1	gnl|WGS:ZZZZ|Megafenestra_005534-P1 angiotensin-converting enzyme-like	IRN_007681	protein_fasta	238060f02955cd2011fa813b192b77ee11527772b127c94d45da2d46442a13f8	false							
IRN_007682	gnl|WGS:ZZZZ|Megafenestra_005536-P1	gnl|WGS:ZZZZ|Megafenestra_005536-P1 uncharacterized protein Megafenestra_005536	IRN_007682	protein_fasta	0f505c1ca452e261156333e21e3380468b4ab54cc2f95374d786cb7d4359eb6b	false							
IRN_007683	gnl|WGS:ZZZZ|Megafenestra_005537-P1	gnl|WGS:ZZZZ|Megafenestra_005537-P1 uncharacterized protein Megafenestra_005537	IRN_007683	protein_fasta	e37afc8d64576f8bf549c34763fdc9e823f4667e828dcf0400a5f47abf6c6f49	false							
IRN_007684	gnl|WGS:ZZZZ|Megafenestra_005542-P1	gnl|WGS:ZZZZ|Megafenestra_005542-P1 valine--tRNA ligase-like	IRN_007684	protein_fasta	a4830a7deb34c66a88b75f51a9c7f72348e7f8ddc16a76862121616f6478b64a	false							
IRN_007685	gnl|WGS:ZZZZ|Megafenestra_005543-P1	gnl|WGS:ZZZZ|Megafenestra_005543-P1 dnaJ homolog subfamily C member 16 l(3)80Fg	IRN_007685	protein_fasta	2d67245b14b23cda5a4f1db634299f50299bbd47b6591340a16281d18c6b2a5f	false							
IRN_007686	gnl|WGS:ZZZZ|Megafenestra_005544-P1	gnl|WGS:ZZZZ|Megafenestra_005544-P1 na[+]/H[+] hydrogen exchanger 1	IRN_007686	protein_fasta	3cf2dd423f3e63fccb0ef394548ac26e9303874cdc0d373a40431b20f8012d4a	false							
IRN_007687	gnl|WGS:ZZZZ|Megafenestra_005545-P1	gnl|WGS:ZZZZ|Megafenestra_005545-P1 LOW QUALITY PROTEIN: neuronal acetylcholine receptor subunit alpha-10-like	IRN_007687	protein_fasta	af730f62333fe30e7e85345ef2152630e2c9153c9b8ae6872c0de9bb0ed9d628	false							
IRN_007688	gnl|WGS:ZZZZ|Megafenestra_005546-P1	gnl|WGS:ZZZZ|Megafenestra_005546-P1 DNA repair protein rad50	IRN_007688	protein_fasta	603c0cb0458c66ffe0e03cf200ea0aad8378f699557c63997eb0ea74de1ac7f5	false							
IRN_007689	gnl|WGS:ZZZZ|Megafenestra_005549-P1	gnl|WGS:ZZZZ|Megafenestra_005549-P1 small ribonucleoprotein particle protein SmB	IRN_007689	protein_fasta	e387845bb94b500dad8431b219ed8777caeb5ce167905d989a3f8a8def090f33	false							
IRN_007690	gnl|WGS:ZZZZ|Megafenestra_005550-P1	gnl|WGS:ZZZZ|Megafenestra_005550-P1 importin subunit beta Fs(2)Ket	IRN_007690	protein_fasta	790f2c444f1ca73bee3cc19cc7ff12a380455caa6d6651818c7676ad0ac6470e	false							
IRN_007691	gnl|WGS:ZZZZ|Megafenestra_005551-P1	gnl|WGS:ZZZZ|Megafenestra_005551-P1 hyaluronan synthase-like protein kkv	IRN_007691	protein_fasta	66f0a035303256d142c51767ba8aa0ddae65d37acca4ffd84b4f6b492fed9db4	false							
IRN_007692	gnl|WGS:ZZZZ|Megafenestra_005552-P1	gnl|WGS:ZZZZ|Megafenestra_005552-P1 filamin A protein cher	IRN_007692	protein_fasta	092413765aeb94f1cc6e4e83ba69874db12e374f835949e347414830c5ceab79	false							
IRN_007693	gnl|WGS:ZZZZ|Megafenestra_005553-P1	gnl|WGS:ZZZZ|Megafenestra_005553-P1 sarcolemma associated protein	IRN_007693	protein_fasta	be82e3b9f698c5b5038402c410de6eb8e15bf7a2fe0c20eb822cea41de11860e	false							
IRN_007694	gnl|WGS:ZZZZ|Megafenestra_005554-P1	gnl|WGS:ZZZZ|Megafenestra_005554-P1 uncharacterized protein Megafenestra_005554	IRN_007694	protein_fasta	7ab7a125d5bd2c77d37307b622193ac6c66a3c63f986c8790ead9652ea795dc4	false							
IRN_007695	gnl|WGS:ZZZZ|Megafenestra_005555-P1	gnl|WGS:ZZZZ|Megafenestra_005555-P1 D-amino acid oxidase 2	IRN_007695	protein_fasta	1730d16ff5cf69da92cadc2147e36f6594a1b23153b86e0718a77046aff578d4	false							
IRN_007696	gnl|WGS:ZZZZ|Megafenestra_005556-P1	gnl|WGS:ZZZZ|Megafenestra_005556-P1 molybdate-anion transporter-like	IRN_007696	protein_fasta	4babf711a31ab41e583c2f490f4bd4f21d18b47ff15f32b630f5e2ed3f9458f9	false							
IRN_007697	gnl|WGS:ZZZZ|Megafenestra_005557-P1	gnl|WGS:ZZZZ|Megafenestra_005557-P1 uncharacterized protein Megafenestra_005557	IRN_007697	protein_fasta	42b9db89c9d6bbc76f11a68b7f411c73cc614f20c67b3cc59935d847649bac1f	false							
IRN_007698	gnl|WGS:ZZZZ|Megafenestra_005558-P1	gnl|WGS:ZZZZ|Megafenestra_005558-P1 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-4-like	IRN_007698	protein_fasta	d97259b25533c4d8f61e3855b02be898ed32352a257821621942d575d311623b	false							
IRN_007699	gnl|WGS:ZZZZ|Megafenestra_005560-P1	gnl|WGS:ZZZZ|Megafenestra_005560-P1 uncharacterized protein Megafenestra_005560	IRN_007699	protein_fasta	d9a2360ea94f29cd68e813d006a147b6cddca3e63c7aeda76df282e169997638	false							
IRN_007700	gnl|WGS:ZZZZ|Megafenestra_005561-P1	gnl|WGS:ZZZZ|Megafenestra_005561-P1 uncharacterized protein Megafenestra_005561	IRN_007700	protein_fasta	6d111f52df0ec93a235cbc03f811d791711eada923c34101c5a9a42028d78fe6	false							
IRN_007701	gnl|WGS:ZZZZ|Megafenestra_005562-P1	gnl|WGS:ZZZZ|Megafenestra_005562-P1 uncharacterized protein Megafenestra_005562	IRN_007701	protein_fasta	0d09c4ee86daadb4bd9b11408626c5c876dd2b0516fe25efdf65be6e003a9696	false							
IRN_007702	gnl|WGS:ZZZZ|Megafenestra_005563-P1	gnl|WGS:ZZZZ|Megafenestra_005563-P1 biogenesis of lysosome-related organelles complex 1 subunit 4	IRN_007702	protein_fasta	7eee6b1bf4ef7ddeeee787dd8dbb3399be1d07de87d40e78f53781f2b1ef9720	false							
IRN_007703	gnl|WGS:ZZZZ|Megafenestra_005564-P1	gnl|WGS:ZZZZ|Megafenestra_005564-P1 zwei Ig domain protein zig-8-like	IRN_007703	protein_fasta	311587732a627de4ab97d2ff652ba1ae4f02f79de313ef809dd9147bd835a3aa	false							
IRN_007704	gnl|WGS:ZZZZ|Megafenestra_005565-P1	gnl|WGS:ZZZZ|Megafenestra_005565-P1 uncharacterized protein Megafenestra_005565	IRN_007704	protein_fasta	3369b1812efb1970c1cd5126c86bdc309e4ae2247576670b56834c7a929c30d9	false							
IRN_007705	gnl|WGS:ZZZZ|Megafenestra_005566-P1	gnl|WGS:ZZZZ|Megafenestra_005566-P1 glutathione S-transferase 1-like	IRN_007705	protein_fasta	d00492f819769155cc530fe2482b0e79476de1d79cd7ee456813f4f1f5ddb84f	false							
IRN_007706	gnl|WGS:ZZZZ|Megafenestra_005567-P1	gnl|WGS:ZZZZ|Megafenestra_005567-P1 glutathione S-transferase 1-like	IRN_007706	protein_fasta	ff4dfc08c9e00c640119c1f18eb4d7c16ff41f1f75e2f5febd73253cefbaf2b4	false							
IRN_007707	gnl|WGS:ZZZZ|Megafenestra_005568-P1	gnl|WGS:ZZZZ|Megafenestra_005568-P1 glutathione S-transferase 1-like	IRN_007707	protein_fasta	fb7e1dc3cd60dc81792a0807c0fd51f14d68a1655b961f39f7f92e04b38d5303	false							
IRN_007708	gnl|WGS:ZZZZ|Megafenestra_005569-P1	gnl|WGS:ZZZZ|Megafenestra_005569-P1 cell division cycle protein 45	IRN_007708	protein_fasta	e23cf677aae97c7ce3477763fe22b6668304a0cf2d4982142089a5aad9c58f79	false							
IRN_007709	gnl|WGS:ZZZZ|Megafenestra_005571-P1	gnl|WGS:ZZZZ|Megafenestra_005571-P1 transcription elongation factor subunit spt4	IRN_007709	protein_fasta	a54bc36848d0f931a8683abd193bf9eb9e53df9a6bb24657088d9dc3c03f48cf	false							
IRN_007710	gnl|WGS:ZZZZ|Megafenestra_005572-P1	gnl|WGS:ZZZZ|Megafenestra_005572-P1 kainate-type ionotropic glutamate receptor subunit 1D	IRN_007710	protein_fasta	1f62132b3622f759bffadff594d92c59f23feb2e32c9643be700a0048276e469	false							
IRN_007711	gnl|WGS:ZZZZ|Megafenestra_005573-P1	gnl|WGS:ZZZZ|Megafenestra_005573-P1 mediator of RNA polymerase II transcription subunit 15-like	IRN_007711	protein_fasta	77fe2efd3e13dcfab3638932715a8351cc13be118cccf592ca4cecbc8ce661cd	false							
IRN_007712	gnl|WGS:ZZZZ|Megafenestra_005574-P1	gnl|WGS:ZZZZ|Megafenestra_005574-P1 tectonic-like complex member MKS1	IRN_007712	protein_fasta	566239be857267c7fe0fd348dc5180f252f5a390fb20107b72f06b0b98002d51	false							
IRN_007713	gnl|WGS:ZZZZ|Megafenestra_005575-P1	gnl|WGS:ZZZZ|Megafenestra_005575-P1 potassium channel subfamily K member 18-like	IRN_007713	protein_fasta	c1079c9403d3f0c76b823bffe1911bc2a7ac57a8f1ce8279d6d16eddd520a13c	false							
IRN_007714	gnl|WGS:ZZZZ|Megafenestra_005576-P1	gnl|WGS:ZZZZ|Megafenestra_005576-P1 uncharacterized protein Megafenestra_005576	IRN_007714	protein_fasta	4c0c6575d3da977ba346d9ee838f40e535e6cba3bbafbfa6b9b2b0bddbc5fae2	false							
IRN_007715	gnl|WGS:ZZZZ|Megafenestra_005577-P1	gnl|WGS:ZZZZ|Megafenestra_005577-P1 testin LIM domain protein	IRN_007715	protein_fasta	b30832c2a81a2e01f66e8f6dd44961f76a227ce9bf73ba3b1248bda7376181af	false							
IRN_007716	gnl|WGS:ZZZZ|Megafenestra_005578-P1	gnl|WGS:ZZZZ|Megafenestra_005578-P1 uncharacterized protein Megafenestra_005578	IRN_007716	protein_fasta	1afb317b843e403d3c3c1382ce2811a5cf2f8053a5f6ef5b3699e46ea322f075	false							
IRN_007717	gnl|WGS:ZZZZ|Megafenestra_005580-P1	gnl|WGS:ZZZZ|Megafenestra_005580-P1 RNA-binding protein musashi	IRN_007717	protein_fasta	0a53e54cb8c3675d0a5c82b7e4d01ce146ca3e9e3a509b8ef20bd9cf94ff9f00	false							
IRN_007718	gnl|WGS:ZZZZ|Megafenestra_005582-P1	gnl|WGS:ZZZZ|Megafenestra_005582-P1 uncharacterized protein Megafenestra_005582	IRN_007718	protein_fasta	90e2a569327d72cd03575c788d3d6a2c0d290d377c0e77c931da7202840fd3ff	false							
IRN_007719	gnl|WGS:ZZZZ|Megafenestra_005583-P1	gnl|WGS:ZZZZ|Megafenestra_005583-P1 glutamate receptor ionotropic, kainate 3-like	IRN_007719	protein_fasta	6d93921ac23a8d3eefcada48a2459f213cb6143bb47e1a65be575219d381e595	false							
IRN_007720	gnl|WGS:ZZZZ|Megafenestra_005584-P1	gnl|WGS:ZZZZ|Megafenestra_005584-P1 sorting nexin-4-like	IRN_007720	protein_fasta	120e7179ca5e4534ebae73db69c5549a7a38fa00ba86022a272cf6531b08f19e	false							
IRN_007721	gnl|WGS:ZZZZ|Megafenestra_005585-P1	gnl|WGS:ZZZZ|Megafenestra_005585-P1 myosin light chain alkali	IRN_007721	protein_fasta	f99d9f915c63553f33bbe0c3b67751c4aee73aa94b172bee1c3fc2d995451a28	false							
IRN_007722	gnl|WGS:ZZZZ|Megafenestra_005586-P1	gnl|WGS:ZZZZ|Megafenestra_005586-P1 salivary peroxidase/catechol oxidase-like	IRN_007722	protein_fasta	5b68efa7a9492bb4668d3f5e0ead5516a00edd2c33a89d440a7df3d6c3dc491e	false							
IRN_007723	gnl|WGS:ZZZZ|Megafenestra_005587-P1	gnl|WGS:ZZZZ|Megafenestra_005587-P1 succinyl-coenzyme A synthetase beta subunit, ADP-forming	IRN_007723	protein_fasta	29791498a80f196f576f7e6dacd66f8dc4736c56f8867ec4068c15064e571100	false							
IRN_007724	gnl|WGS:ZZZZ|Megafenestra_005588-P1	gnl|WGS:ZZZZ|Megafenestra_005588-P1 glutamate receptor ionotropic, kainate glr-3-like	IRN_007724	protein_fasta	9e3bc6513807242f0ce6114b2747f6a98344ff1ac89e38d3cd3a3d78ae10b2ee	false							
IRN_007725	gnl|WGS:ZZZZ|Megafenestra_005591-P1	gnl|WGS:ZZZZ|Megafenestra_005591-P1 brahma associated protein 170kD	IRN_007725	protein_fasta	1b9dbad85fa9419b73a7f50ed06eb93144db119ac36abae513ac98ab3c9080dc	false							
IRN_007726	gnl|WGS:ZZZZ|Megafenestra_005592-P1	gnl|WGS:ZZZZ|Megafenestra_005592-P1 zinc finger protein 593 homolog	IRN_007726	protein_fasta	4d304ecb5a4b8de7670cf12831403dc7980a857aac0b909194c4c9f8572d9eb7	false							
IRN_007727	gnl|WGS:ZZZZ|Megafenestra_005593-P1	gnl|WGS:ZZZZ|Megafenestra_005593-P1 seryl-tRNA synthetase-like insect mitochondrial protein	IRN_007727	protein_fasta	5d22f32753c92eb92c71e771d5a506cfb9ec7ee83a3232d30a08b002e54c751a	false							
IRN_007728	gnl|WGS:ZZZZ|Megafenestra_005595-P1	gnl|WGS:ZZZZ|Megafenestra_005595-P1 uncharacterized protein Megafenestra_005595	IRN_007728	protein_fasta	583b3120b79c03c5630032338feaa389c9ee6fcdffa81132d1baa0f114ddad09	false							
IRN_007729	gnl|WGS:ZZZZ|Megafenestra_005596-P1	gnl|WGS:ZZZZ|Megafenestra_005596-P1 V-type proton ATPase 16 kDa proteolipid subunit c	IRN_007729	protein_fasta	ea8b5c1f827ca1dbefcdb52767b76c3e7143a0307572b794f75ea9aaae929b2c	false							
IRN_007730	gnl|WGS:ZZZZ|Megafenestra_005597-P1	gnl|WGS:ZZZZ|Megafenestra_005597-P1 poly(A) specific ribonuclease subunit PAN3	IRN_007730	protein_fasta	ac294a942fdafed73c6474f2c3ee9a07860e0a5c75bcbeafe3d3d98314bbf795	false							
IRN_007731	gnl|WGS:ZZZZ|Megafenestra_005598-P1	gnl|WGS:ZZZZ|Megafenestra_005598-P1 histone H4	IRN_007731	protein_fasta	3b5cfeb8fe8a0316fd8789eebd550ba80c8bbd4ed99141ead4912063faac7359	false							
IRN_007732	gnl|WGS:ZZZZ|Megafenestra_005599-P1	gnl|WGS:ZZZZ|Megafenestra_005599-P1 limb expression 1 family member lowfat	IRN_007732	protein_fasta	cd6fe481026ee6ed6a672266193eab411829dc1198fb3a5cdacb0d2e8697a3c9	false							
