canonical_internal_id	provisional_internal_id	annotation_track	source_id	transcript_id	cds_signature	sequence_sha256
IRN_044790	IRN_047406	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030098-T1	rna-Dmagna030098-T1	CM058180.1|+|5181830-5181843-0,5182172-5183480-1	cebf9a6f4d20b509d0af9528401859be6dfdea4290ef15309634066087a8ecb4
IRN_044791	IRN_047407	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030099-T1	rna-Dmagna030099-T1	CM058180.1|-|5183563-5183860-1,5183915-5184138-0	4f01715e8c1c1633805ac37932d9656d00752057736b4a7f6df2bd696a42e4cc
IRN_044792	IRN_047408	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030100-T1	rna-Dmagna030100-T1	CM058180.1|-|5195782-5195924-2,5195992-5196166-0,5196232-5196378-0	2b9b2895facb969e8f7c19844d009abfbf1b7ae1627b726f8767eb09dcfc8bc1
IRN_044793	IRN_047409	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030101-T1	rna-Dmagna030101-T1	CM058180.1|-|5205561-5205888-1,5205913-5206496-0	402e060e9f99971cce334aa2777750483f57373051968e9e505d403a35d6da14
IRN_044794	IRN_047410	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030102-T1	rna-Dmagna030102-T1	CM058180.1|+|5206793-5207107-0	7f7fc6d467c34c05c046d4909b024eb4edd06b0ebeb82cc319d098cbc43d502d
IRN_044795	IRN_047411	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030103-T1	rna-Dmagna030103-T1	CM058180.1|+|5208067-5208202-0,5208559-5208708-2,5208900-5209015-2	9c8f760db03a12b148bfad4297c252b1390c38150c9e0877928bafeec38fbace
IRN_044796	IRN_047412	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030104-T1	rna-Dmagna030104-T1	CM058180.1|-|5225065-5225313-0,5225475-5226424-2,5226463-5227399-0	77f8f0d460acc1361d9763127b75d17074d26af908655610fe54ae1af556ee48
IRN_044797	IRN_047413	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030105-T1	rna-Dmagna030105-T1	CM058180.1|-|5229664-5229847-1,5229912-5230057-0	74e1abb1d30e87ade9a0681c20a1757374e9ed31efa40bf3239a7ab5d174530d
IRN_044798	IRN_047414	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030106-T1	rna-Dmagna030106-T1	CM058180.1|-|5230339-5231156-2,5231271-5231304-0	8177043cd9853761be149d4d3bd06c8cdc7e0e9942b0d795d12531925d036a41
IRN_044799	IRN_047415	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030107-T1	rna-Dmagna030107-T1	CM058180.1|+|5234689-5234699-0,5234901-5234979-1,5235054-5235062-0,5235827-5236036-0	4b99c7311fe918a6ec106f82c74aeaf0b5a98f1e710b708df79ecba4852c2eae
IRN_044800	IRN_047416	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030108-T1	rna-Dmagna030108-T1	CM058180.1|-|5236150-5236865-2,5237380-5237425-0	b7fb3698c210a9b5226f48be4363b780c9f8fff86cb1629089952fb6d9eff71b
IRN_044801	IRN_047417	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030109-T1	rna-Dmagna030109-T1	CM058180.1|+|5237931-5237943-0,5239420-5239564-2,5239727-5239805-1,5239898-5240027-0,5240202-5240239-2	46e59c5d000829aceba1b705f9c9c650cc2e37e121978d49ee55f7f502a27632
IRN_044802	IRN_047418	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030110-T1	rna-Dmagna030110-T1	CM058180.1|-|5244163-5244341-2,5244365-5244485-0,5244552-5244675-1,5244693-5244775-0	071c9241dc2221037bfcb5b6fd86a299505c67a48ddfde234ae122b38a76b035
IRN_044803	IRN_047419	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030111-T1	rna-Dmagna030111-T1	CM058180.1|+|5246274-5246306-0,5246369-5246478-0,5246595-5246838-1	9de51150e82cc067ce3a12cd11b133ab48cb6376685360cb2b8d2a91011dac91
IRN_044804	IRN_047420	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030112-T1	rna-Dmagna030112-T1	CM058180.1|-|5247253-5247319-1,5247382-5247569-0	840624b9244af2515595154b15ea5baf93b4686c4797949ac4ca2b0b3c35c1a8
IRN_044805	IRN_047421	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030113-T1	rna-Dmagna030113-T1	CM058180.1|-|5248158-5248607-0,5248705-5249229-0	6a18fe9e76a93598ae8f6669e1e26d8390ab891a65fc449cbbaa9ee5bc5a49cd
IRN_044806	IRN_047422	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030114-T1	rna-Dmagna030114-T1	CM058180.1|-|5249816-5249982-2,5250131-5250314-0,5250366-5250407-0,5250485-5250493-0	7def7fbeea6fa9586c3a0ce4878961db0ea28c2058a2adb9fc487f73c9525a4c
IRN_044807	IRN_047423	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030115-T1	rna-Dmagna030115-T1	CM058180.1|-|5250978-5250988-2,5251091-5251254-1,5251490-5251644-0,5251782-5251898-0	8021d4403e4cf8c5dea92d079e353d18019335629dba7b9de90e83eacf346bea
IRN_044808	IRN_047424	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030116-T1	rna-Dmagna030116-T1	CM058180.1|-|5252685-5252697-1,5252736-5252935-0	ef48f979c124959350c1c3ea1aa5ed403ad6a2df5e40a089d5105b72bddb0ad0
IRN_044809	IRN_047425	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030117-T1	rna-Dmagna030117-T1	CM058180.1|-|5253848-5253892-0,5254251-5254329-1,5254381-5254418-0,5254567-5254591-1,5254951-5255052-1,5255091-5255167-0,5255292-5255360-0	f0d0649355452a3593bbc4fd009d172b59d61da51aa81be9b4268820acc9a1a1
IRN_044810	IRN_047426	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030118-T1	rna-Dmagna030118-T1	CM058180.1|-|5257764-5257862-0,5258004-5258360-0,5258418-5258600-0,5258671-5258820-0	06c74015c0b56cf40682329e32518c7ed74b9f71bcfe3b1b22105ba3991d8ec5
IRN_044811	IRN_047427	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030119-T1	rna-Dmagna030119-T1	CM058180.1|+|5262136-5262342-0,5262840-5262971-0	b435ddb81ab00bef24e2dff117b9070da6f5d3b173af1f6cfe82a31a822880e7
IRN_044812	IRN_047428	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030120-T1	rna-Dmagna030120-T1	CM058180.1|-|5269209-5269330-2,5269425-5269470-0,5269515-5269670-0	e5e6761c221bc7bbbf34f540868654e8f1d2c7ae871c7df68cc7557eb963e776
IRN_044813	IRN_047429	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030121-T1	rna-Dmagna030121-T1	CM058180.1|-|5270544-5270730-1,5270797-5271002-0	d12be35a7d5c7b2c7b1d7ae676a8536a2c67e6b92e852bcceb48104df46c9f94
IRN_044814	IRN_047430	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030122-T1	rna-Dmagna030122-T1	CM058180.1|+|5274196-5274363-0,5274427-5274604-0,5274663-5274779-2,5276037-5276071-2	1e996c426216c760aaa03954ef382710c970da48133361a56296679c3946e7c8
IRN_044815	IRN_047431	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030123-T1	rna-Dmagna030123-T1	CM058180.1|-|5276897-5277213-2,5277272-5277290-0	922b4bcde84bc63fec02614234d47e0e23e62ceb1f79b664105524a0fa5a25dc
IRN_044816	IRN_047432	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030124-T1	rna-Dmagna030124-T1	CM058180.1|-|5280021-5280092-0,5280211-5280318-0,5281461-5281643-0	774bbf8707ce79294b8ceca1e2c0cba1b6012a7138bd8e80fa4ed2cef7050136
IRN_044817	IRN_047433	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030125-T1	rna-Dmagna030125-T1	CM058180.1|-|5287365-5287402-2,5288080-5288260-0	3bf78d0d1930cd16aff8182ecb1dea2f5013366bbded2d08af35c894dd93366d
IRN_044818	IRN_047434	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030126-T1	rna-Dmagna030126-T1	CM058180.1|+|5289788-5289858-0,5289891-5289916-1,5290011-5290303-2	0e03e8e74934ce16c703470b5595c78d793a770e42eb9e922dcd55a178ce083d
IRN_044819	IRN_047435	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030127-T1	rna-Dmagna030127-T1	CM058180.1|+|5293501-5293636-0,5293750-5293928-2	5055e0c75bc534f9c6937ff650ad97f71eac54519737a617ce421eff1e58909b
IRN_044820	IRN_047436	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030128-T1	rna-Dmagna030128-T1	CM058180.1|-|5293984-5294158-1,5294271-5294512-0	768717b628a7ea1a8758f22e547994e2ab89b5c2c60efbf24e7c69af297cef7a
IRN_044821	IRN_047437	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030129-T1	rna-Dmagna030129-T1	CM058180.1|+|5298632-5298924-0,5298996-5299113-1,5299179-5299257-0,5299526-5299738-2,5300118-5300335-2,5300528-5300629-0,5300691-5300726-0	6467e53e2960ea2fd59d29b3d6392a89c31e5999f4c9d7a0ebd45c8fb839f8ba
IRN_044822	IRN_047438	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030130-T1	rna-Dmagna030130-T1	CM058180.1|+|5301174-5301339-0,5301407-5301673-2,5301732-5301952-2,5302026-5302153-0,5302221-5302455-1,5302513-5302635-0,5302709-5302777-0	7dfe2c8db42860f3fc5fed5ce4c3408eb3af011b5a10748caa87805b06c94c17
IRN_044823	IRN_047439	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030131-T1	rna-Dmagna030131-T1	CM058180.1|-|5303388-5303459-0,5303586-5303650-2,5304119-5304180-1,5304229-5304359-0,5304701-5304751-0	46133789cee2246473ecef86b4372d49103457705173e6a884789cd6aec12d26
IRN_044824	IRN_047440	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030132-T1	rna-Dmagna030132-T1	CM058180.1|+|5318760-5318899-0,5319293-5319497-1,5319611-5319814-0	808496b783e6512748d776ae750d95ef59eb913d6f1d445b7ce0c59472497f1d
IRN_044825	IRN_047441	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030133-T1	rna-Dmagna030133-T1	CM058180.1|+|5326803-5326831-0,5327132-5327560-1,5327599-5328094-1	3cad9b1ce407ffc71ff9ba9a4c94d466de2b714af78404f40d0bb5b0f3ce58e0
IRN_044826	IRN_047442	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030134-T1	rna-Dmagna030134-T1	CM058180.1|-|5336267-5336454-2,5336534-5336704-2,5336768-5337076-2,5337153-5337299-2,5337359-5337516-1,5337589-5337714-1,5337791-5338206-0,5338280-5338522-0,5338584-5338592-0	a9338f98b00db52d854b2c3c8c0af0ca54d75cab5b79c1720568d0d58a7ca0b5
IRN_044827	IRN_047443	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030135-T1	rna-Dmagna030135-T1	CM058180.1|+|5339783-5339788-0,5340251-5340372-0,5340448-5340622-1,5340718-5340828-0	5542c05052f58a7c4faaffd563237d7908c4bf7d6e6bd67977c44f9b63537a6a
IRN_044828	IRN_047444	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030136-T1	rna-Dmagna030136-T1	CM058180.1|-|5341396-5341437-0,5341495-5341541-2,5342026-5342045-1,5342476-5342561-0	85566d3ad8321b41f91888d6a9e3310bd3758c61d484bd8104a002af927e834b
IRN_044829	IRN_047445	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030137-T1	rna-Dmagna030137-T1	CM058180.1|-|5342772-5342853-1,5342936-5342958-0,5343332-5343400-0,5343594-5343716-0,5344052-5344099-0	8e96300545c1bead17183bcefa5a436eb03ededc65351c04759b15f9bd27a8c1
IRN_044830	IRN_047446	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030138-T1	rna-Dmagna030138-T1	CM058180.1|+|5344113-5344427-0	a49157af81891ebc33506ab2374669f8613aa731560b4366b0992de2d960a7d2
IRN_044831	IRN_047447	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030139-T1	rna-Dmagna030139-T1	CM058180.1|+|5345727-5345732-0,5345867-5346064-0	c5690120f74e97ee7278e6206a3d0703da5bf568de60d4fb2708c7e5a05cc782
IRN_044832	IRN_047448	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030140-T1	rna-Dmagna030140-T1	CM058180.1|-|5350438-5350542-0,5350942-5350962-0,5351227-5351320-1,5352321-5352341-1,5352510-5352553-0,5352639-5352668-0	19a77719f784bbab9d2fac1f2e12a0e55d6d381f4c5ea0acb9b9eda43b102ec4
IRN_044833	IRN_047449	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030141-T1	rna-Dmagna030141-T1	CM058180.1|-|5354046-5354443-2,5355264-5355486-0	3de7455e0c92b37d53e153421fd83e5cf6409e56c550836e7bf84a15cdcd47a0
IRN_044834	IRN_047450	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030142-T1	rna-Dmagna030142-T1	CM058180.1|-|5356495-5356761-0,5356812-5356971-1,5357014-5357045-0	8a5bb986819ca0f986487063a3464f3d225c130a74dce97b60c87e65a523a78f
IRN_044835	IRN_047451	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030143-T1	rna-Dmagna030143-T1	CM058180.1|-|5358960-5359049-0,5359182-5359301-0,5359383-5359520-0,5359618-5359709-2,5360007-5360067-0	1c2ced3e0ad47c5549e1ed66c1bc70c3889962f9145eadb91204a705f65a7b1d
IRN_044836	IRN_047452	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030144-T1	rna-Dmagna030144-T1	CM058180.1|-|5360822-5360878-0,5361702-5362131-1,5362161-5362475-1,5362570-5363048-0	54b3ded539a96f69872d7ac2a667d676f880bf818bf40833ebb9025640e64ad7
IRN_044837	IRN_047453	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030145-T1	rna-Dmagna030145-T1	CM058180.1|-|5365744-5365803-0,5366017-5366159-2,5366769-5366782-1,5366874-5366894-1,5367623-5367675-0,5368320-5368372-2,5368608-5368668-0	ecd41db0d3a829f7a43a139097a64c615284e62a584d6e9aec18f2bb59561e96
IRN_044838	IRN_047454	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030146-T1	rna-Dmagna030146-T1	CM058180.1|-|5376221-5376408-2,5376521-5376626-0	a006bd47679963e7aae5813dd817c33298eb1358ffaf1338e46cc8306dd12d5e
IRN_044839	IRN_047455	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030147-T1	rna-Dmagna030147-T1	CM058180.1|+|5391580-5392074-0,5392164-5392395-0,5392645-5393829-2,5393888-5393988-2	c699430e95bb92f13f77a5f1cdcba4ea90ef0dfff989b0c0cf15c2d7ca51d0cd
IRN_044840	IRN_047456	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030148-T1	rna-Dmagna030148-T1	CM058180.1|+|5406668-5408495-0,5409212-5410413-2,5410892-5411731-0	f024f51ae9e24ef2d9b7e44ea23776d08189543bb04757c1c327d22c1a60894c
IRN_044841	IRN_047457	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030149-T1	rna-Dmagna030149-T1	CM058180.1|-|5411833-5411992-1,5412066-5412304-0	2f63481888b4a455a30d86ce0b66deee2495f39c52debe393a5765498029d13c
IRN_044842	IRN_047458	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030150-T1	rna-Dmagna030150-T1	CM058180.1|-|5422961-5423077-0,5423152-5423250-0,5423364-5423450-0,5423529-5423572-2,5426195-5426239-2,5428624-5428719-2,5428747-5428791-2,5428969-5429098-0,5429378-5429424-2,5436154-5436172-0	e4cdf57863b513c213b49bf8b563c54bb3bae312f3fcda8dc107282be8ddd803
IRN_044843	IRN_047459	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030151-T1	rna-Dmagna030151-T1	CM058180.1|+|5436458-5436728-0,5436792-5437180-2	3a06c5f6684c81aa6b58421b4ad3feb15516d447bcc62f511d698f3d4204e010
IRN_044844	IRN_047460	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030152-T1	rna-Dmagna030152-T1	CM058180.1|+|5442193-5442405-0,5442421-5442463-0,5442527-5442546-2	9cc2c4b1522ebab6ead0e734ed7c43a50e4c14dd60305bbcca0610f72ddc4780
IRN_044845	IRN_047461	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030153-T1	rna-Dmagna030153-T1	CM058180.1|+|5442554-5442819-0,5442894-5443002-1	164c385e9d21161e554328de1b2ce157f4f76f6c33d375f073e5b3a5cdb2c0c3
IRN_044846	IRN_047462	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030154-T1	rna-Dmagna030154-T1	CM058180.1|+|5456106-5456376-0,5456440-5456828-2	d8de611f8d61eb1aff00bb5c2468d9e6e6ecfe66013f56e03ed24db7e47f05bd
IRN_044847	IRN_047463	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030155-T1	rna-Dmagna030155-T1	CM058180.1|+|5485721-5485856-0,5486654-5486713-2,5486782-5486954-2	ad1fa054ce52564a7d39afc8d681cc0527e99cfaafb790e7ad9afbbfb34c85ee
IRN_044848	IRN_047464	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030156-T1	rna-Dmagna030156-T1	CM058180.1|-|5487629-5487682-0,5487720-5487800-0,5496112-5496219-0	4510371f9e32f4f62a2b43d46d5fe3be07789ef8389e2a701419d9bff10afb2b
IRN_044849	IRN_047465	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030157-T1	rna-Dmagna030157-T1	CM058180.1|-|5496354-5496389-0,5503873-5503901-2,5505265-5505290-1,5521148-5521258-1,5521406-5521506-0	272fccad8f708fcbbcb20f44091d1d9c1314c100c55dc1bf844fcbeace839e5f
IRN_044850	IRN_047466	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030158-T1	rna-Dmagna030158-T1	CM058180.1|+|5522657-5522697-0,5523260-5523387-1,5523616-5523710-2,5523819-5523836-0	9413a6462d5d5486105297fed4bfe5c1cdf2b7f82f41ed530daf01e99b205598
IRN_044851	IRN_047467	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030159-T1	rna-Dmagna030159-T1	CM058180.1|-|5524863-5524914-1,5524971-5525020-0,5525497-5525550-0,5525943-5525985-1,5526250-5526296-0	6e4a7a5e8975e5c3ea60a4d2bf77a8dba0007561b7624caff2ce334ab61c8ae4
IRN_044852	IRN_047468	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030162-T1	rna-Dmagna030162-T1	CM058180.1|-|5529407-5529479-1,5529768-5529893-1,5530608-5530627-0,5542720-5542739-2,5544451-5544463-0	eeef5522d6ad49e7060930fe6f8cf358bee4edb0107b1b21e2e1608e3af1e1e9
IRN_044853	IRN_047469	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030163-T1	rna-Dmagna030163-T1	CM058180.1|+|5553671-5553980-0,5555594-5557317-2	08e5a7c18447aaa817fc2f5928fcb20854b87eddd37da9f4ab0843819348f0b4
IRN_044854	IRN_047470	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030164-T1	rna-Dmagna030164-T1	CM058180.1|-|5558282-5558289-2,5562504-5562518-2,5563274-5563288-2,5573738-5573801-0,5586779-5586793-0,5590823-5590868-1,5602996-5603141-0	2eb793f538cffce245505f9091dd960006336811d135df3dc59aa174eb47dbed
IRN_044855	IRN_047471	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030165-T1	rna-Dmagna030165-T1	CM058180.1|+|5605547-5605571-0,5605708-5605906-2,5605983-5606280-1	1897c4664adc8696b917ca982bc85e7cf1d332765fee12bb2c82027aea166988
IRN_044856	IRN_047472	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030166-T1	rna-Dmagna030166-T1	CM058180.1|-|5617137-5617184-0,5617227-5617409-0,5617427-5617651-0	d4ff1b4423a882013da91fc214709c28b57d992c95c5e8892ac9c99e5882169e
IRN_044857	IRN_047473	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030167-T1	rna-Dmagna030167-T1	CM058180.1|-|5617931-5618315-1,5618336-5618712-0,5618951-5619205-0	194a8365fdf833fe5d877c1616f609703038d472080790b761be09cea74e371c
IRN_044858	IRN_047474	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030168-T1	rna-Dmagna030168-T1	CM058180.1|-|5619835-5619931-1,5621770-5621879-0	90e724c60a5c79e2aabd2968610ee281aab77e4b0f622d516c6031b267188d82
IRN_044859	IRN_047475	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030169-T1	rna-Dmagna030169-T1	CM058180.1|-|5621897-5621931-2,5622044-5622851-0	4c64a799e77729d56d2de4a698673d15ca9f40bf9d4a89a6d0a584095c72b509
IRN_044860	IRN_047476	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030170-T1	rna-Dmagna030170-T1	CM058180.1|-|5623027-5623355-2,5623481-5623793-0	7a358ee45b65d45464ec5a336af3013e31c7822aa0420becd85a74c5d86a05fb
IRN_044861	IRN_047477	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030171-T1	rna-Dmagna030171-T1	CM058180.1|-|5624571-5624640-1,5624768-5624895-0	d945c0440b37bb3c98965422d9cec5f8b941728f9f2cd4468e81874a338f7544
IRN_044862	IRN_047478	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030172-T1	rna-Dmagna030172-T1	CM058180.1|-|5625211-5625333-0,5625403-5625504-0,5625736-5625855-0	363960a4533715ae58c4b5a489e2797110817c86eb882200055d77d85d671131
IRN_044863	IRN_047479	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030173-T1	rna-Dmagna030173-T1	CM058180.1|+|5630909-5631070-0,5631152-5631315-0,5631633-5631767-1,5631901-5632111-1,5632190-5632270-0,5632363-5632374-0	a1d82067da58b54bf66538fb1524dac7a606ec63eee9577f069a7891818a824c
IRN_044864	IRN_047480	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030174-T1	rna-Dmagna030174-T1	CM058180.1|-|5634895-5635012-1,5635050-5635114-0	45bedba53c67ab4848837bffea12fae06316fd2d113a9db5bd2cfe6946f0c4ba
IRN_044865	IRN_047481	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030175-T1	rna-Dmagna030175-T1	CM058180.1|-|5641947-5642165-0,5642210-5642290-0	b5870918e983bc23c73e038447db4207c1bcf5e4ad28129a47d2e46ee5827aed
IRN_044866	IRN_047482	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030176-T1	rna-Dmagna030176-T1	CM058180.1|-|5642620-5642768-2,5642806-5642887-0	c6ea21e9aa308a24a52eb97aa190d7a7539d967c575d6f1e04577947651dbbdd
IRN_044867	IRN_047483	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030177-T1	rna-Dmagna030177-T1	CM058180.1|-|5649767-5649908-1,5650027-5650226-0,5650277-5650312-0	92f711e0218e7a03a23af366e1f4383fbf854e0ae9df129fc995da1e52387c53
IRN_044868	IRN_047484	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030178-T1	rna-Dmagna030178-T1	CM058180.1|+|5650333-5650460-0,5650562-5650731-1,5650759-5650913-2,5650972-5651121-0	2cc61ac8df37df7df9975116179e16d0a5af7f52bb5144f8e7e732643ee66023
IRN_044869	IRN_047485	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030179-T1	rna-Dmagna030179-T1	CM058180.1|+|5653297-5653427-0,5653457-5653598-1	d0fec501e129d29bbee6c2bb556ad823c672a9bfe3d90b92604893e0b04a80df
IRN_044870	IRN_047486	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030180-T1	rna-Dmagna030180-T1	CM058180.1|+|5655637-5656033-0,5656060-5656379-2	e521635f12e5c1f056c4004bccf09c9a68e11511ec3bb975940d296ad22405c3
IRN_044871	IRN_047487	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030181-T1	rna-Dmagna030181-T1	CM058180.1|+|5656392-5656788-0,5656864-5657228-2	06a1016da01645c638a99c762cca105bcbfd445a1a8becd1b331a9b52f4822c1
IRN_044872	IRN_047488	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030182-T1	rna-Dmagna030182-T1	CM058180.1|-|5657832-5658175-2,5658190-5658271-0	4e9ddfcb1d747c21997b42c0677f6579cebd43c717faf151048bc686c591cb8f
IRN_044873	IRN_047489	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030183-T1	rna-Dmagna030183-T1	CM058180.1|-|5659368-5659525-2,5659623-5659803-0	e4b6efa1a2624d742e9ca8715d95f88a36925762b255095de9df9b448f31b99a
IRN_044874	IRN_047490	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030184-T1	rna-Dmagna030184-T1	CM058180.1|-|5664529-5664535-1,5674536-5674587-2,5674670-5674717-2,5676087-5676131-2,5691914-5691932-0,5705110-5705132-2,5705159-5705202-1,5709349-5709392-0,5709510-5709532-2,5709601-5709645-2,5709718-5709724-0	5a603248ebea260790240a3d6f58bb9d5d8b69017fdc0802c2f2922fcad5ab04
IRN_044875	IRN_047491	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030185-T1	rna-Dmagna030185-T1	CM058180.1|-|5716085-5716152-2,5716871-5716914-1,5717379-5717412-2,5717511-5717554-1,5717651-5717694-0,5718351-5718370-2,5718489-5718532-1,5718629-5718664-1,5718943-5718950-0	9bcbb4a2e3141c4077576fea65b4d8f8bd52298ec9d83f8ac77995c656c44915
IRN_044876	IRN_047492	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030186-T1	rna-Dmagna030186-T1	CM058180.1|-|5721757-5721771-0,5721988-5722068-0,5723315-5723362-0,5724086-5724358-0	0b4c9646a5da6e68808479cd44cf55ac7495d860d75c0e4e6457a493b2160e0d
IRN_044877	IRN_047493	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030187-T1	rna-Dmagna030187-T1	CM058180.1|+|5732020-5732082-0,5732147-5732371-0	da3e30a1d047e368b476e3d6f2e936a09333c6cd5be347aecfb061d347e25de3
IRN_044878	IRN_047494	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030188-T1	rna-Dmagna030188-T1	CM058180.1|-|5735366-5735538-2,5736656-5736699-1,5737425-5737468-0,5737607-5737636-0,5737872-5737903-2,5737968-5738001-0	92e8672a27e71a6b31c4d0473ec7dd46b6315e667d9b26176603887f6b65f88f
IRN_044879	IRN_047495	GCA_030254905.1_UOB_LRV0_1_genomic	rna-Dmagna030189-T1	rna-Dmagna030189-T1	CM058180.1|+|5739598-5739677-0,5739798-5739921-1	1bb0d0c0f8b6ff01ad9514f0f269d5af7dd2a3eed97498f7e6214fa0a1af7a95
